return_1y,return_3y,return_5y,return_10y,beta,sharpe,alpha,scheme_code,scheme_name,category
0.09743737976815803,0.11431243192986207,0.09477849721427645,0.13069614686990616,0.9619211483621979,0.3317434504080213,0.03350798398633795,122389,Motilal Oswal Focused Fund,Equity Scheme - Focused Fund
-0.0026810127786537352,0.11672464869131471,,,0.9334132914154736,0.39679165213623807,0.031081260463490995,149533,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund),Equity Scheme - Focused Fund
0.00023442536482454202,0.14931180937830013,,,1.0487762258327096,0.5719124446007267,0.0600820500507515,150376,Edelweiss Focused Fund,Equity Scheme - Focused Fund
-0.04303700784522446,0.11523447100447148,,,1.057600012117181,0.34550355023246,0.030882814743884934,150264,Baroda BNP Paribas Focused Fund,Equity Scheme - Focused Fund
0.07481839300859172,0.16519985373758317,0.14115653990149135,,1.008782931097661,0.6923216181516127,0.07422809217792886,147473,Kotak Focused Fund,Equity Scheme - Focused Fund
0.08105694608624159,,,,1.0460644899486766,0.7761967308266517,0.10425360155466494,151777,ITI Focused Fund,Equity Scheme - Focused Fund
0.06788710907704054,0.13146743540097994,0.11772920555888677,,0.9956281504514682,0.46380290621195747,0.045123201585188594,147492,Union Focused Fund,Equity Scheme - Focused Fund
-0.05153393591888755,,,,0.958574325595387,0.14911009945438922,0.017798546326780185,152010,LIC MF Focused Fund,Equity Scheme - Focused Fund
0.01795083729980851,0.16369787663277546,0.15277097542143792,0.16480515039175136,1.0270432321370422,0.6523708265316106,0.07375116588738881,120158,Kotak Large & Midcap Fund,Equity Scheme - Large & Mid Cap Fund
0.0022835155350977576,0.18136435618728242,0.17619931938068945,0.16430984538467208,0.8944225206597566,0.8556222801670191,0.08942294229890908,120596,ICICI Prudential Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
0.040377147755165765,0.21962714626698676,0.18047873693033223,0.17047570955062263,0.9627616844656287,1.011413554896927,0.12274922372163741,118419,Bandhan Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
-0.0679313974325666,0.09802862298593151,0.11183991025118556,0.1354011411679834,0.9498002600485892,0.25796547594511066,0.014191071633351149,119202,Tata Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
0.008901090500768705,0.1791180514047186,0.15329445912231465,0.13575741414160625,1.0174772790361328,0.7504865780860142,0.08732160943842772,118678,Nippon India Vision Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
0.11438367496365442,0.20200440182955282,0.1659892710947808,,1.072171916093851,0.7704206670515222,0.1104213614868488,146772,HSBC Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
0.01910002276168532,0.16742018676268655,0.14812140144201158,,1.0264253732243822,0.6698204318270833,0.07723757297167666,140175,Edelweiss Large & Mid Cap Fund,Equity Scheme - Large & Mid Cap Fund
